"","occurrenceID","datasetName","basisOfRecord","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","establishmentMeans","occurrenceStatus","eventID","scientificName","kingdom","phylum","class","order","family","genus","taxonRank","scientificNameAuthorship","vernacularName","modified","parentEventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","year","fieldNumber","locationID","waterBody","county","municipality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","georeferenceRemarks","measurementUnit","measurementMethod","populationTrend"
"252","urn:uuid:2ec4d85d-3625-45fd-97eb-7d8935330e6a","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_312 | art: 5 | lnr: 617 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","absent","urn:uuid:7aa02c00-75bf-4b97-9288-5d8620fe7460","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_312 | innført_år:","NVE Vatn_lnr:19305 | NOFA locationID:f2a6db6d-4e7b-4927-bf53-c3b670e6506a","Vassfellet","Vest-Agder","Sirdal",58.9949284404234,6.7964059481208,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:1378180e-7b42-4e4d-9ddf-fd3863ec6964	urn:uuid:d00252d3-296b-448d-9a3e-ebc5373b9e88	populationTrend	decreasing	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"253","urn:uuid:8484271a-9ab7-48e4-846b-dc38ff1e1898","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_313 | art: 5 | lnr: 618 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:80a91c8d-7d24-4973-8ccf-3060c92c4bf0","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_313 | innført_år:","NVE Vatn_lnr:20861 | NOFA locationID:789b400a-1f3b-44ab-a657-3f413ccd6cf8","Flåvatnet","Vest-Agder","Sirdal",58.5859854321451,6.80463275920427,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"254","urn:uuid:c0cd5258-c023-473c-89da-005063c7534e","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_313 | art: 12 | lnr: 619 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:80a91c8d-7d24-4973-8ccf-3060c92c4bf0","Salvelinus fontinalis","Animalia",NA,NA,NA,NA,NA,NA,"MITCHILL1815","Brook trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_313 | innført_år:","NVE Vatn_lnr:20861 | NOFA locationID:789b400a-1f3b-44ab-a657-3f413ccd6cf8","Flåvatnet","Vest-Agder","Sirdal",58.5859854321451,6.80463275920427,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"255","urn:uuid:d00252d3-296b-448d-9a3e-ebc5373b9e88","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_314 | art: 5 | lnr: 620 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","irregular","urn:uuid:1378180e-7b42-4e4d-9ddf-fd3863ec6964","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_314 | innført_år:","NVE Vatn_lnr:20691 | NOFA locationID:cbdf2f83-d58e-444f-b2b5-8d1b7786a0db","Åvedalsvatnet","Vest-Agder","Sirdal",58.6319559234931,6.76531217414274,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"256","urn:uuid:2087c9cd-a1d1-4973-ac90-a86428b9ae50","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_314 | art: 12 | lnr: 621 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"introduced","common","urn:uuid:1378180e-7b42-4e4d-9ddf-fd3863ec6964","Salvelinus fontinalis","Animalia",NA,NA,NA,NA,NA,NA,"MITCHILL1815","Brook trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_314 | innført_år:","NVE Vatn_lnr:20691 | NOFA locationID:cbdf2f83-d58e-444f-b2b5-8d1b7786a0db","Åvedalsvatnet","Vest-Agder","Sirdal",58.6319559234931,6.76531217414274,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"257","urn:uuid:98b9b3c4-8e48-4859-9f08-e5b0137c2d4d","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_316 | art: 5 | lnr: 623 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:ca2f3651-583a-45e8-8b44-43d97570eedd","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_316 | innført_år:","NVE Vatn_lnr:1407 | NOFA locationID:bb4318aa-d158-4b22-898a-d8177db3dc91","Storavatnet","Vest-Agder","Sirdal",58.8388836085446,6.96307184903808,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:4c54f171-196a-4fca-aa46-eacd4e0dbba8	urn:uuid:b07ec4c3-fe8e-4045-bcc0-c110a6b3aaa0	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"258","urn:uuid:b07ec4c3-fe8e-4045-bcc0-c110a6b3aaa0","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_319 | art: 5 | lnr: 627 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:4c54f171-196a-4fca-aa46-eacd4e0dbba8","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_319 | innført_år:","NVE Vatn_lnr:19834 | NOFA locationID:4125f864-c86b-4a67-a760-ceb9b0fe5d25","Langavatn","Vest-Agder","Sirdal",58.822724705835,6.66657603154496,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"259","urn:uuid:75bb2972-0d19-42a0-b98f-b2009eb08489","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_319 | art: 12 | lnr: 628 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"introduced","absent","urn:uuid:4c54f171-196a-4fca-aa46-eacd4e0dbba8","Salvelinus fontinalis","Animalia",NA,NA,NA,NA,NA,NA,"MITCHILL1815","Brook trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_319 | innført_år:","NVE Vatn_lnr:19834 | NOFA locationID:4125f864-c86b-4a67-a760-ceb9b0fe5d25","Langavatn","Vest-Agder","Sirdal",58.822724705835,6.66657603154496,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"260","urn:uuid:93fea6ec-52b3-4bba-b60d-0b169266941f","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_321 | art: 5 | lnr: 630 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","absent","urn:uuid:71ee2f14-df5e-46bc-b36b-0496b0a9b99a","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_321 | innført_år:","NVE Vatn_lnr:19393 | NOFA locationID:de0b1028-da1c-4983-ae76-2acbc0394a68",NA,"Vest-Agder","Sirdal",58.9641292003276,6.66732502801122,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"261","urn:uuid:cfaa9305-2e72-40cc-b13c-fd0fd991c24c","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_335 | art: 5 | lnr: 644 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:7e173fb0-ec3d-41e7-8e0f-4d96ee6b1911","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_335 | innført_år:","NVE Vatn_lnr:20251 | NOFA locationID:af613082-1719-46d1-8d7c-45fba316037e","Skjelbreidtjørni","Rogaland","Bjerkreim",58.7249618255824,6.1864130888464,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:1b31c80f-8d09-40d5-860e-9ad6fa95c677	urn:uuid:f065b24d-b29a-4108-b2af-a6c7c3425cc2	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"262","urn:uuid:09d7c455-5543-4727-bda7-87159c223915","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_338 | art: 5 | lnr: 647 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:1ee9449f-bbd0-4be0-b662-ca752846e6ed","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_338 | innført_år:","NVE Vatn_lnr:20694 | NOFA locationID:cde7909a-6de3-4c55-bc52-bc36f9621082","Butjørnane","Rogaland","Bjerkreim",58.6156853069997,5.90992985817506,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"263","urn:uuid:c2f982fe-0d28-4cc2-8e9f-63e921a7bc6e","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_341 | art: 5 | lnr: 653 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:1308bd85-98d6-4e7a-9c51-256f2f37a287","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_341 | innført_år:","NVE Vatn_lnr:20070 | NOFA locationID:94d5fa93-4309-483c-8a55-59cff172c90c","indre Vinjavatnet","Rogaland","Bjerkreim",58.7575268518212,6.24378013021373,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"264","urn:uuid:c2abc754-0dea-4e05-8b4f-1e8bb22de31b","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_341 | art: 6 | lnr: 654 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:1308bd85-98d6-4e7a-9c51-256f2f37a287","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_341 | innført_år:","NVE Vatn_lnr:20070 | NOFA locationID:94d5fa93-4309-483c-8a55-59cff172c90c","indre Vinjavatnet","Rogaland","Bjerkreim",58.7575268518212,6.24378013021373,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"265","urn:uuid:5f68bcdf-9682-4d72-ba9e-9b66c971eebf","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_341 | art: 1 | lnr: 655 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:1308bd85-98d6-4e7a-9c51-256f2f37a287","Salmo salar","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Salmon","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_341 | innført_år:","NVE Vatn_lnr:20070 | NOFA locationID:94d5fa93-4309-483c-8a55-59cff172c90c","indre Vinjavatnet","Rogaland","Bjerkreim",58.7575268518212,6.24378013021373,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"266","urn:uuid:946573f0-51c7-4a06-b0ac-84525a1c5060","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_343 | art: 5 | lnr: 657 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:2bc650bc-1856-4b1b-a33d-930cb1378aa8","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_343 | innført_år:","NVE Vatn_lnr:20096 | NOFA locationID:48416a4e-d69d-4025-b136-5808176c8fe8","Horpestadvatnet","Rogaland","Klepp",58.7361753810886,5.5735876474024,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"267","urn:uuid:0a3bb318-0eb7-4114-be48-af1b9baab051","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_343 | art: 7 | lnr: 658 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:2bc650bc-1856-4b1b-a33d-930cb1378aa8","Coregonus lavaretus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Whitefish","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_343 | innført_år:","NVE Vatn_lnr:20096 | NOFA locationID:48416a4e-d69d-4025-b136-5808176c8fe8","Horpestadvatnet","Rogaland","Klepp",58.7361753810886,5.5735876474024,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"268","urn:uuid:e9f55881-9b1f-4be2-86f6-48e0cf12608c","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_343 | art: 9 | lnr: 659 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:2bc650bc-1856-4b1b-a33d-930cb1378aa8","Coregonus albula","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Vendace","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_343 | innført_år:","NVE Vatn_lnr:20096 | NOFA locationID:48416a4e-d69d-4025-b136-5808176c8fe8","Horpestadvatnet","Rogaland","Klepp",58.7361753810886,5.5735876474024,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"269","urn:uuid:722080a5-9280-4a2c-90c5-abb7d6cfc51d","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_343 | art: 33 | lnr: 660 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:2bc650bc-1856-4b1b-a33d-930cb1378aa8","Scardinius erythrophthalmus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Common rudd","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_343 | innført_år:","NVE Vatn_lnr:20096 | NOFA locationID:48416a4e-d69d-4025-b136-5808176c8fe8","Horpestadvatnet","Rogaland","Klepp",58.7361753810886,5.5735876474024,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"270","urn:uuid:368677eb-2582-4f3c-9dcb-d8797c53f2f5","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_343 | art: 38 | lnr: 661 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:2bc650bc-1856-4b1b-a33d-930cb1378aa8","Anguilla anguilla","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Species","L.1758","European eel","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_343 | innført_år:","NVE Vatn_lnr:20096 | NOFA locationID:48416a4e-d69d-4025-b136-5808176c8fe8","Horpestadvatnet","Rogaland","Klepp",58.7361753810886,5.5735876474024,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"271","urn:uuid:5679b1d4-2a3f-4582-846b-27c83e3155e2","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_343 | art: 40 | lnr: 662 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:2bc650bc-1856-4b1b-a33d-930cb1378aa8","Gasterosteus aculeatus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Three-spined stickleback","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_343 | innført_år:","NVE Vatn_lnr:20096 | NOFA locationID:48416a4e-d69d-4025-b136-5808176c8fe8","Horpestadvatnet","Rogaland","Klepp",58.7361753810886,5.5735876474024,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"272","urn:uuid:0daa47eb-ebe5-45b3-9c82-a03aaa66a661","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_343 | art: 41 | lnr: 663 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:2bc650bc-1856-4b1b-a33d-930cb1378aa8","Pungitius pungitius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Ninespine stickleback","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_343 | innført_år:","NVE Vatn_lnr:20096 | NOFA locationID:48416a4e-d69d-4025-b136-5808176c8fe8","Horpestadvatnet","Rogaland","Klepp",58.7361753810886,5.5735876474024,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"273","urn:uuid:7d06b44c-bbab-4396-938f-d003f122a9eb","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_351 | art: 5 | lnr: 671 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:5cdf1c4c-cf82-4cfd-a077-ddbb3600d0db","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_351 | innført_år:","NVE Vatn_lnr:19930 | NOFA locationID:cee105f5-b4f2-4d19-b87c-c4baf8b5e3e8","Holmavatn","Rogaland","Gjesdal",58.7980164309599,6.19036896971546,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"274","urn:uuid:fec00f13-9665-42d6-9b67-cbe37ebf0fd7","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_353 | art: 5 | lnr: 673 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:13b6213f-5c02-415b-9bc9-09590a8c9bb6","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_353 | innført_år:","NVE Vatn_lnr:19887 | NOFA locationID:8dc45b68-5418-4b61-ae7b-992729e57f31","Øvre Bergsvatnet","Rogaland","Gjesdal",58.8017039147457,5.94591249459802,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"275","urn:uuid:96b493d1-ce88-426d-b3d9-3dca515eece6","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_356 | art: 5 | lnr: 676 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:9c20486e-22e7-4d8b-a367-fb74d57a7293","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_356 | innført_år:","NVE Vatn_lnr:25271 | NOFA locationID:618a259e-3e7c-419b-894c-b568ff7f9e56","Kleggadalsvatn","Rogaland","Forsand",59.1611239914503,6.68226747502873,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"276","urn:uuid:f065b24d-b29a-4108-b2af-a6c7c3425cc2","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_357 | art: 5 | lnr: 677 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:1b31c80f-8d09-40d5-860e-9ad6fa95c677","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_357 | innført_år:","NVE Vatn_lnr:19569 | NOFA locationID:b8eefdf4-9450-4f60-9cad-45c41a987c93","Tjørna","Rogaland","Forsand",58.9040157792227,6.18322820239288,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"277","urn:uuid:c89c65ab-901c-4a47-9d9e-2ccc8173a4e0","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_357 | art: 38 | lnr: 678 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","irregular","urn:uuid:1b31c80f-8d09-40d5-860e-9ad6fa95c677","Anguilla anguilla","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Species","L.1758","European eel","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_357 | innført_år:","NVE Vatn_lnr:19569 | NOFA locationID:b8eefdf4-9450-4f60-9cad-45c41a987c93","Tjørna","Rogaland","Forsand",58.9040157792227,6.18322820239288,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"278","urn:uuid:de77f59a-1789-41c2-b5c6-a6289c6e9287","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_360 | art: 5 | lnr: 682 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:26425aec-614f-4899-b83d-1959605a1998","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_360 | innført_år:","NVE Vatn_lnr:25524 | NOFA locationID:3d0af453-8157-4aa7-b7f7-80924267d894","Vongsatjørnane","Rogaland","Forsand",59.0753559085885,6.40650726790168,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:50ad6f9a-5e22-4334-afd7-f887aa31f204	urn:uuid:c3d54d5e-9282-4f54-8704-89d4992d94b4	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
